date;stationName;typeflag
01/28/2024 10:54:54;100,5;end_of_ad_artificial
01/28/2024 10:56:40;Antenne AC;start_of_ad
01/28/2024 10:56:45;Radio RST;start_of_ad
01/28/2024 10:59:43;Antenne AC;end_of_ad_artificial
01/28/2024 10:59:48;Radio RST;end_of_ad_artificial
01/28/2024 11:24:36;100,5;start_of_ad
01/28/2024 11:25:56;Radio RST;start_of_ad
01/28/2024 11:27:33;Antenne AC;start_of_ad
01/28/2024 11:27:39;100,5;end_of_ad_artificial
01/28/2024 11:28:59;Radio RST;end_of_ad_artificial
01/28/2024 11:30:36;Antenne AC;end_of_ad_artificial
01/28/2024 11:56:42;Radio RST;start_of_ad
01/28/2024 11:57:00;Antenne AC;start_of_ad
01/28/2024 11:59:45;Radio RST;end_of_ad_artificial
01/28/2024 12:00:03;Antenne AC;end_of_ad_artificial
01/28/2024 12:25:12;Antenne AC;start_of_ad
01/28/2024 12:28:15;Antenne AC;end_of_ad_artificial
01/28/2024 12:51:31;100,5;start_of_ad
01/28/2024 12:54:34;100,5;end_of_ad_artificial
01/28/2024 12:57:13;Radio RST;start_of_ad
01/28/2024 12:58:05;Antenne AC;start_of_ad
01/28/2024 13:00:16;Radio RST;end_of_ad_artificial
01/28/2024 13:01:08;Antenne AC;end_of_ad_artificial
01/28/2024 13:25:22;100,5;start_of_ad
01/28/2024 13:27:45;Antenne AC;start_of_ad
01/28/2024 13:28:25;100,5;end_of_ad_artificial
01/28/2024 13:30:49;Antenne AC;end_of_ad_artificial
01/28/2024 13:52:41;100,5;start_of_ad
01/28/2024 13:55:14;Radio RST;start_of_ad
01/28/2024 13:55:45;100,5;end_of_ad_artificial
01/28/2024 13:56:28;Antenne AC;start_of_ad
01/28/2024 13:58:17;Radio RST;end_of_ad_artificial
01/28/2024 13:59:31;Antenne AC;end_of_ad_artificial
01/28/2024 14:27:54;Antenne AC;start_of_ad
01/28/2024 14:30:57;Antenne AC;end_of_ad_artificial
01/28/2024 14:51:26;100,5;start_of_ad
01/28/2024 14:54:29;100,5;end_of_ad_artificial
01/28/2024 14:57:34;Antenne AC;start_of_ad
01/28/2024 15:00:37;Antenne AC;end_of_ad_artificial
01/28/2024 15:56:23;Radio RST;start_of_ad
01/28/2024 15:58:00;Antenne AC;start_of_ad
01/28/2024 15:59:26;Radio RST;end_of_ad_artificial
01/28/2024 16:01:03;Antenne AC;end_of_ad_artificial
01/28/2024 16:23:39;100,5;start_of_ad
01/28/2024 16:26:42;100,5;end_of_ad_artificial
01/28/2024 16:28:02;Antenne AC;start_of_ad
01/28/2024 16:31:05;Antenne AC;end_of_ad_artificial
01/28/2024 16:55:31;Radio RST;start_of_ad
01/28/2024 16:57:25;Antenne AC;start_of_ad
01/28/2024 16:58:31;Radio RST;end_of_ad_artificial
01/28/2024 17:00:26;Antenne AC;end_of_ad_artificial
01/28/2024 17:14:27;100,5;start_of_ad
01/28/2024 17:17:30;100,5;end_of_ad_artificial
01/28/2024 17:26:58;Antenne AC;start_of_ad
01/28/2024 17:30:01;Antenne AC;end_of_ad_artificial
01/28/2024 17:55:29;Radio RST;start_of_ad
01/28/2024 17:56:00;Antenne AC;start_of_ad
01/28/2024 17:58:32;Radio RST;end_of_ad_artificial
01/28/2024 17:59:03;Antenne AC;end_of_ad_artificial
01/28/2024 18:55:29;Radio RST;start_of_ad
01/28/2024 18:55:55;Antenne AC;start_of_ad
01/28/2024 18:58:32;Radio RST;end_of_ad_artificial
01/28/2024 18:58:58;Antenne AC;end_of_ad_artificial
01/28/2024 19:56:35;Radio RST;start_of_ad
01/28/2024 19:57:05;Antenne AC;start_of_ad
01/28/2024 19:59:38;Radio RST;end_of_ad_artificial
01/28/2024 20:00:08;Antenne AC;end_of_ad_artificial
01/29/2024 00:10:04;Antenne AC;start_of_ad
01/29/2024 00:13:08;Antenne AC;end_of_ad_artificial
01/29/2024 05:55:48;Antenne AC;start_of_ad
01/29/2024 05:56:01;Radio RST;start_of_ad
01/29/2024 05:58:51;Antenne AC;end_of_ad_artificial
01/29/2024 05:59:04;Radio RST;end_of_ad_artificial
01/29/2024 06:23:35;100,5;start_of_ad
01/29/2024 06:24:55;BremenNext;start_of_ad
01/29/2024 06:26:07;BremenNext;end_of_ad
01/29/2024 06:26:12;Antenne AC;start_of_ad
01/29/2024 06:26:38;100,5;end_of_ad_artificial
01/29/2024 06:28:55;WDR 2;start_of_ad
01/29/2024 06:29:15;Antenne AC;end_of_ad_artificial
01/29/2024 06:29:27;BAYERN 1;start_of_ad
01/29/2024 06:31:59;WDR 2;end_of_ad_artificial
01/29/2024 06:32:28;BAYERN 1;end_of_ad_artificial
01/29/2024 06:52:43;Antenne AC;start_of_ad
01/29/2024 06:52:52;Radio RST;start_of_ad
01/29/2024 06:54:28;BremenNext;start_of_ad
01/29/2024 06:55:46;BremenNext;end_of_ad
01/29/2024 06:55:46;Antenne AC;end_of_ad_artificial
01/29/2024 06:55:55;Radio RST;end_of_ad_artificial
01/29/2024 06:58:10;WDR 2;start_of_ad
01/29/2024 06:59:02;BAYERN 1;start_of_ad
01/29/2024 07:01:13;WDR 2;end_of_ad_artificial
01/29/2024 07:02:04;BAYERN 1;end_of_ad_artificial
01/29/2024 07:26:07;Antenne AC;start_of_ad
01/29/2024 07:28:57;WDR 2;start_of_ad
01/29/2024 07:29:11;Antenne AC;end_of_ad_artificial
01/29/2024 07:31:58;WDR 2;end_of_ad_artificial
01/29/2024 07:35:56;Radio RST;start_of_ad
01/29/2024 07:38:59;Radio RST;end_of_ad_artificial
01/29/2024 07:54:54;BremenNext;start_of_ad
01/29/2024 07:54:59;Radio RST;start_of_ad
01/29/2024 07:55:08;Antenne AC;start_of_ad
01/29/2024 07:55:51;1Live;start_of_ad
01/29/2024 07:58:02;Radio RST;end_of_ad_artificial
01/29/2024 07:58:11;Antenne AC;end_of_ad_artificial
01/29/2024 07:58:13;WDR 2;start_of_ad
01/29/2024 07:59:45;BAYERN 1;start_of_ad
01/29/2024 08:00:56;BremenNext;end_of_ad_artificial
01/29/2024 08:01:14;WDR 2;end_of_ad_artificial
01/29/2024 08:01:54;1Live;end_of_ad_artificial
01/29/2024 08:02:46;BAYERN 1;end_of_ad_artificial
01/29/2024 08:19:14;Antenne AC;start_of_ad
01/29/2024 08:22:18;Antenne AC;end_of_ad_artificial
01/29/2024 08:23:22;100,5;start_of_ad
01/29/2024 08:24:39;Radio RST;start_of_ad
01/29/2024 08:26:15;BremenNext;start_of_ad
01/29/2024 08:26:25;100,5;end_of_ad_artificial
01/29/2024 08:27:42;Radio RST;end_of_ad_artificial
01/29/2024 08:29:15;BAYERN 1;start_of_ad
01/29/2024 08:29:17;WDR 2;start_of_ad
01/29/2024 08:32:15;BremenNext;end_of_ad_artificial
01/29/2024 08:32:16;BAYERN 1;end_of_ad_artificial
01/29/2024 08:32:18;WDR 2;end_of_ad_artificial
01/29/2024 08:53:57;Radio RST;start_of_ad
01/29/2024 08:54:28;Antenne AC;start_of_ad
01/29/2024 08:56:32;1Live;start_of_ad
01/29/2024 08:57:00;Radio RST;end_of_ad_artificial
01/29/2024 08:57:31;Antenne AC;end_of_ad_artificial
01/29/2024 08:57:56;1Live;end_of_ad
01/29/2024 08:59:25;WDR 2;start_of_ad
01/29/2024 08:59:41;BAYERN 1;start_of_ad
01/29/2024 09:02:26;WDR 2;end_of_ad_artificial
01/29/2024 09:02:43;BAYERN 1;end_of_ad_artificial
01/29/2024 09:28:41;WDR 2;start_of_ad
01/29/2024 09:29:43;BAYERN 1;start_of_ad
01/29/2024 09:31:46;WDR 2;end_of_ad_artificial
01/29/2024 09:32:44;BAYERN 1;end_of_ad_artificial
01/29/2024 09:49:56;100,5;start_of_ad
01/29/2024 09:52:59;100,5;end_of_ad_artificial
01/29/2024 09:54:50;BremenNext;start_of_ad
01/29/2024 09:55:03;Radio RST;start_of_ad
01/29/2024 09:55:19;1Live;start_of_ad
01/29/2024 09:56:17;Antenne AC;start_of_ad
01/29/2024 09:56:56;1Live;end_of_ad
01/29/2024 09:58:06;Radio RST;end_of_ad_artificial
01/29/2024 09:58:45;WDR 2;start_of_ad
01/29/2024 09:59:15;BAYERN 1;start_of_ad
01/29/2024 09:59:21;Antenne AC;end_of_ad_artificial
01/29/2024 10:00:52;BremenNext;end_of_ad_artificial
01/29/2024 10:01:45;WDR 2;end_of_ad_artificial
01/29/2024 10:02:17;BAYERN 1;end_of_ad_artificial
01/29/2024 10:16:50;BremenNext;start_of_ad
01/29/2024 10:17:58;BremenNext;end_of_ad
01/29/2024 10:29:20;WDR 2;start_of_ad
01/29/2024 10:29:55;BAYERN 1;start_of_ad
01/29/2024 10:32:21;WDR 2;end_of_ad_artificial
01/29/2024 10:32:57;BAYERN 1;end_of_ad_artificial
01/29/2024 10:45:12;BremenNext;start_of_ad
01/29/2024 10:49:50;100,5;start_of_ad
01/29/2024 10:51:14;BremenNext;end_of_ad_artificial
01/29/2024 10:52:53;100,5;end_of_ad_artificial
01/29/2024 10:53:50;Antenne AC;start_of_ad
01/29/2024 10:56:53;Antenne AC;end_of_ad_artificial
01/29/2024 10:57:39;WDR 2;start_of_ad
01/29/2024 10:59:11;BAYERN 1;start_of_ad
01/29/2024 11:00:40;WDR 2;end_of_ad_artificial
01/29/2024 11:02:13;BAYERN 1;end_of_ad_artificial
01/29/2024 11:18:12;BremenNext;start_of_ad
01/29/2024 11:19:07;BremenNext;end_of_ad
01/29/2024 11:24:47;100,5;start_of_ad
01/29/2024 11:26:08;Antenne AC;start_of_ad
01/29/2024 11:27:50;100,5;end_of_ad_artificial
01/29/2024 11:29:12;Antenne AC;end_of_ad_artificial
01/29/2024 11:29:13;BAYERN 1;start_of_ad
01/29/2024 11:29:28;WDR 2;start_of_ad
01/29/2024 11:32:14;BAYERN 1;end_of_ad_artificial
01/29/2024 11:32:29;WDR 2;end_of_ad_artificial
01/29/2024 11:46:19;BremenNext;start_of_ad
01/29/2024 11:47:23;BremenNext;end_of_ad
01/29/2024 11:54:25;Radio RST;start_of_ad
01/29/2024 11:54:43;Antenne AC;start_of_ad
01/29/2024 11:55:18;1Live;start_of_ad
01/29/2024 11:56:45;1Live;end_of_ad
01/29/2024 11:57:28;Radio RST;end_of_ad_artificial
01/29/2024 11:57:46;Antenne AC;end_of_ad_artificial
01/29/2024 11:58:52;WDR 2;start_of_ad
01/29/2024 11:59:22;BAYERN 1;start_of_ad
01/29/2024 12:01:53;WDR 2;end_of_ad_artificial
01/29/2024 12:02:24;BAYERN 1;end_of_ad_artificial
01/29/2024 12:19:48;BremenNext;start_of_ad
01/29/2024 12:23:12;Radio RST;start_of_ad
01/29/2024 12:25:51;BremenNext;end_of_ad_artificial
01/29/2024 12:26:15;Radio RST;end_of_ad_artificial
01/29/2024 12:28:07;Antenne AC;start_of_ad
01/29/2024 12:28:51;WDR 2;start_of_ad
01/29/2024 12:31:10;Antenne AC;end_of_ad_artificial
01/29/2024 12:31:52;WDR 2;end_of_ad_artificial
01/29/2024 12:44:35;BremenNext;start_of_ad
01/29/2024 12:45:20;BremenNext;end_of_ad
01/29/2024 12:51:30;100,5;start_of_ad
01/29/2024 12:54:33;100,5;end_of_ad_artificial
01/29/2024 12:54:46;Radio RST;start_of_ad
01/29/2024 12:55:00;Antenne AC;start_of_ad
01/29/2024 12:55:40;1Live;start_of_ad
01/29/2024 12:56:36;BAYERN 1;start_of_ad
01/29/2024 12:57:44;1Live;end_of_ad
01/29/2024 12:57:50;Radio RST;end_of_ad_artificial
01/29/2024 12:58:03;Antenne AC;end_of_ad_artificial
01/29/2024 12:58:43;WDR 2;start_of_ad
01/29/2024 12:59:36;BAYERN 1;end_of_ad_artificial
01/29/2024 13:01:44;WDR 2;end_of_ad_artificial
01/29/2024 13:23:31;100,5;start_of_ad
01/29/2024 13:26:35;100,5;end_of_ad_artificial
01/29/2024 13:28:39;WDR 2;start_of_ad
01/29/2024 13:30:01;BAYERN 1;start_of_ad
01/29/2024 13:31:40;WDR 2;end_of_ad_artificial
01/29/2024 13:33:02;BAYERN 1;end_of_ad_artificial
01/29/2024 13:54:46;Radio RST;start_of_ad
01/29/2024 13:54:59;Antenne AC;start_of_ad
01/29/2024 13:55:18;1Live;start_of_ad
01/29/2024 13:56:49;1Live;end_of_ad
01/29/2024 13:57:49;Radio RST;end_of_ad_artificial
01/29/2024 13:58:03;Antenne AC;end_of_ad_artificial
01/29/2024 13:59:16;WDR 2;start_of_ad
01/29/2024 13:59:22;BAYERN 1;start_of_ad
01/29/2024 14:02:16;WDR 2;end_of_ad_artificial
01/29/2024 14:02:23;BAYERN 1;end_of_ad_artificial
01/29/2024 14:23:29;Radio RST;start_of_ad
01/29/2024 14:24:16;BremenNext;start_of_ad
01/29/2024 14:24:36;100,5;start_of_ad
01/29/2024 14:24:53;BremenNext;end_of_ad
01/29/2024 14:26:33;Radio RST;end_of_ad_artificial
01/29/2024 14:27:39;100,5;end_of_ad_artificial
01/29/2024 14:29:03;WDR 2;start_of_ad
01/29/2024 14:32:05;WDR 2;end_of_ad_artificial
01/29/2024 14:53:50;BremenNext;start_of_ad
01/29/2024 14:55:26;Radio RST;start_of_ad
01/29/2024 14:55:39;Antenne AC;start_of_ad
01/29/2024 14:57:45;1Live;start_of_ad
01/29/2024 14:58:22;1Live;end_of_ad
01/29/2024 14:58:29;Radio RST;end_of_ad_artificial
01/29/2024 14:58:42;Antenne AC;end_of_ad_artificial
01/29/2024 14:59:48;WDR 2;start_of_ad
01/29/2024 14:59:53;BremenNext;end_of_ad_artificial
01/29/2024 15:02:49;WDR 2;end_of_ad_artificial
01/29/2024 15:22:23;Radio RST;start_of_ad
01/29/2024 15:23:52;100,5;start_of_ad
01/29/2024 15:25:26;Radio RST;end_of_ad_artificial
01/29/2024 15:26:56;100,5;end_of_ad_artificial
01/29/2024 15:27:35;Antenne AC;start_of_ad
01/29/2024 15:28:46;BAYERN 1;start_of_ad
01/29/2024 15:29:12;WDR 2;start_of_ad
01/29/2024 15:30:39;Antenne AC;end_of_ad_artificial
01/29/2024 15:31:48;BAYERN 1;end_of_ad_artificial
01/29/2024 15:32:12;WDR 2;end_of_ad_artificial
01/29/2024 15:51:33;BremenNext;start_of_ad
01/29/2024 15:52:40;100,5;start_of_ad
01/29/2024 15:55:21;Radio RST;start_of_ad
01/29/2024 15:55:43;100,5;end_of_ad_artificial
01/29/2024 15:56:14;Antenne AC;start_of_ad
01/29/2024 15:57:07;1Live;start_of_ad
01/29/2024 15:57:38;BremenNext;end_of_ad_artificial
01/29/2024 15:58:24;Radio RST;end_of_ad_artificial
01/29/2024 15:59:17;WDR 2;start_of_ad
01/29/2024 15:59:17;Antenne AC;end_of_ad_artificial
01/29/2024 15:59:37;BAYERN 1;start_of_ad
01/29/2024 16:02:17;WDR 2;end_of_ad_artificial
01/29/2024 16:02:40;BAYERN 1;end_of_ad_artificial
01/29/2024 16:03:07;1Live;end_of_ad_artificial
01/29/2024 16:21:06;Radio RST;start_of_ad
01/29/2024 16:24:09;Radio RST;end_of_ad_artificial
01/29/2024 16:25:43;Antenne AC;start_of_ad
01/29/2024 16:27:10;BremenNext;start_of_ad
01/29/2024 16:28:46;Antenne AC;end_of_ad_artificial
01/29/2024 16:28:49;WDR 2;start_of_ad
01/29/2024 16:29:57;BAYERN 1;start_of_ad
01/29/2024 16:31:51;WDR 2;end_of_ad_artificial
01/29/2024 16:33:00;BAYERN 1;end_of_ad_artificial
01/29/2024 16:33:12;BremenNext;end_of_ad_artificial
01/29/2024 16:53:47;Antenne AC;start_of_ad
01/29/2024 16:53:55;Radio RST;start_of_ad
01/29/2024 16:54:05;BremenNext;start_of_ad
01/29/2024 16:55:45;1Live;start_of_ad
01/29/2024 16:56:50;Antenne AC;end_of_ad_artificial
01/29/2024 16:56:58;Radio RST;end_of_ad_artificial
01/29/2024 16:57:45;1Live;end_of_ad
01/29/2024 16:58:16;WDR 2;start_of_ad
01/29/2024 16:58:58;BAYERN 1;start_of_ad
01/29/2024 17:00:05;BremenNext;end_of_ad_artificial
01/29/2024 17:01:18;WDR 2;end_of_ad_artificial
01/29/2024 17:02:02;BAYERN 1;end_of_ad_artificial
01/29/2024 17:22:54;BremenNext;start_of_ad
01/29/2024 17:23:35;Radio RST;start_of_ad
01/29/2024 17:23:56;BremenNext;end_of_ad
01/29/2024 17:24:30;100,5;start_of_ad
01/29/2024 17:26:27;Antenne AC;start_of_ad
01/29/2024 17:26:38;Radio RST;end_of_ad_artificial
01/29/2024 17:27:33;100,5;end_of_ad_artificial
01/29/2024 17:28:11;WDR 2;start_of_ad
01/29/2024 17:29:30;Antenne AC;end_of_ad_artificial
01/29/2024 17:29:52;BAYERN 1;start_of_ad
01/29/2024 17:31:14;WDR 2;end_of_ad_artificial
01/29/2024 17:32:56;BAYERN 1;end_of_ad_artificial
01/29/2024 17:50:48;100,5;start_of_ad
01/29/2024 17:53:52;100,5;end_of_ad_artificial
01/29/2024 17:55:02;BremenNext;start_of_ad
01/29/2024 17:55:49;Radio RST;start_of_ad
01/29/2024 17:56:49;1Live;start_of_ad
01/29/2024 17:58:08;WDR 2;start_of_ad
01/29/2024 17:58:52;Radio RST;end_of_ad_artificial
01/29/2024 17:59:40;BAYERN 1;start_of_ad
01/29/2024 18:01:06;BremenNext;end_of_ad_artificial
01/29/2024 18:01:10;WDR 2;end_of_ad_artificial
01/29/2024 18:02:42;BAYERN 1;end_of_ad_artificial
01/29/2024 18:02:51;1Live;end_of_ad_artificial
01/29/2024 18:23:31;Radio RST;start_of_ad
01/29/2024 18:26:34;Radio RST;end_of_ad_artificial
01/29/2024 18:27:06;Antenne AC;start_of_ad
01/29/2024 18:30:09;Antenne AC;end_of_ad_artificial
01/29/2024 18:30:34;BAYERN 1;start_of_ad
01/29/2024 18:33:38;BAYERN 1;end_of_ad_artificial
01/29/2024 18:46:16;BremenNext;start_of_ad
01/29/2024 18:46:38;BremenNext;end_of_ad
01/29/2024 18:55:44;Radio RST;start_of_ad
01/29/2024 18:55:58;Antenne AC;start_of_ad
01/29/2024 18:58:48;Radio RST;end_of_ad_artificial
01/29/2024 18:59:01;Antenne AC;end_of_ad_artificial
01/29/2024 19:27:36;Antenne AC;start_of_ad
01/29/2024 19:30:40;Antenne AC;end_of_ad_artificial
01/29/2024 19:31:22;100,5;start_of_ad
01/29/2024 19:34:25;100,5;end_of_ad_artificial
01/29/2024 19:56:06;Radio RST;start_of_ad
01/29/2024 19:56:20;Antenne AC;start_of_ad
01/29/2024 19:59:07;WDR 2;start_of_ad
01/29/2024 19:59:09;Radio RST;end_of_ad_artificial
01/29/2024 19:59:22;Antenne AC;end_of_ad_artificial
01/29/2024 20:02:19;WDR 2;end_of_ad_artificial
01/29/2024 20:19:06;Radio RST;start_of_ad
01/29/2024 20:22:09;Radio RST;end_of_ad_artificial
01/29/2024 20:56:37;Antenne AC;start_of_ad
01/29/2024 20:59:40;Antenne AC;end_of_ad_artificial
01/29/2024 22:17:23;Radio RST;start_of_ad
01/29/2024 22:20:26;Radio RST;end_of_ad_artificial
01/30/2024 00:09:01;Antenne AC;start_of_ad
01/30/2024 00:12:04;Antenne AC;end_of_ad_artificial
01/30/2024 05:23:32;Radio RST;start_of_ad
01/30/2024 05:26:36;Radio RST;end_of_ad_artificial
01/30/2024 05:56:38;Antenne AC;start_of_ad
01/30/2024 05:56:47;Radio RST;start_of_ad
01/30/2024 05:58:22;BAYERN 1;start_of_ad
01/30/2024 05:59:42;Antenne AC;end_of_ad_artificial
01/30/2024 05:59:51;Radio RST;end_of_ad_artificial
01/30/2024 06:01:23;BAYERN 1;end_of_ad_artificial
01/30/2024 06:23:05;Radio RST;start_of_ad
01/30/2024 06:24:06;BremenNext;start_of_ad
01/30/2024 06:24:58;100,5;start_of_ad
01/30/2024 06:25:21;Antenne AC;start_of_ad
01/30/2024 06:26:09;Radio RST;end_of_ad_artificial
01/30/2024 06:28:01;100,5;end_of_ad_artificial
01/30/2024 06:28:25;Antenne AC;end_of_ad_artificial
01/30/2024 06:28:54;BAYERN 1;start_of_ad
01/30/2024 06:29:16;WDR 2;start_of_ad
01/30/2024 06:30:09;BremenNext;end_of_ad_artificial
01/30/2024 06:31:55;BAYERN 1;end_of_ad_artificial
01/30/2024 06:32:17;WDR 2;end_of_ad_artificial
01/30/2024 06:54:04;BremenNext;start_of_ad
01/30/2024 06:54:57;Radio RST;start_of_ad
01/30/2024 06:54:58;1Live;start_of_ad
01/30/2024 06:58:00;Radio RST;end_of_ad_artificial
01/30/2024 06:58:49;WDR 2;start_of_ad
01/30/2024 06:59:26;BAYERN 1;start_of_ad
01/30/2024 07:00:07;BremenNext;end_of_ad_artificial
01/30/2024 07:01:00;1Live;end_of_ad_artificial
01/30/2024 07:01:51;WDR 2;end_of_ad_artificial
01/30/2024 07:02:29;BAYERN 1;end_of_ad_artificial
01/30/2024 07:25:08;Radio RST;start_of_ad
01/30/2024 07:25:10;BremenNext;start_of_ad
01/30/2024 07:26:02;BremenNext;end_of_ad
01/30/2024 07:26:27;Antenne AC;start_of_ad
01/30/2024 07:28:11;Radio RST;end_of_ad_artificial
01/30/2024 07:29:29;WDR 2;start_of_ad
01/30/2024 07:29:30;Antenne AC;end_of_ad_artificial
01/30/2024 07:29:39;BAYERN 1;start_of_ad
01/30/2024 07:32:30;WDR 2;end_of_ad_artificial
01/30/2024 07:32:42;BAYERN 1;end_of_ad_artificial
01/30/2024 07:50:38;100,5;start_of_ad
01/30/2024 07:53:41;100,5;end_of_ad_artificial
01/30/2024 07:55:06;Radio RST;start_of_ad
01/30/2024 07:55:41;Antenne AC;start_of_ad
01/30/2024 07:55:54;BremenNext;start_of_ad
01/30/2024 07:55:57;1Live;start_of_ad
01/30/2024 07:56:46;BremenNext;end_of_ad
01/30/2024 07:57:20;1Live;end_of_ad
01/30/2024 07:58:09;Radio RST;end_of_ad_artificial
01/30/2024 07:58:44;Antenne AC;end_of_ad_artificial
01/30/2024 07:59:03;WDR 2;start_of_ad
01/30/2024 08:02:06;WDR 2;end_of_ad_artificial
01/30/2024 08:23:44;100,5;start_of_ad
01/30/2024 08:26:00;Antenne AC;start_of_ad
01/30/2024 08:26:05;Radio RST;start_of_ad
01/30/2024 08:26:48;100,5;end_of_ad_artificial
01/30/2024 08:29:03;Antenne AC;end_of_ad_artificial
01/30/2024 08:29:08;Radio RST;end_of_ad_artificial
01/30/2024 08:29:09;BAYERN 1;start_of_ad
01/30/2024 08:29:36;WDR 2;start_of_ad
01/30/2024 08:32:11;BAYERN 1;end_of_ad_artificial
01/30/2024 08:32:39;WDR 2;end_of_ad_artificial
01/30/2024 08:52:29;BremenNext;start_of_ad
01/30/2024 08:53:38;Radio RST;start_of_ad
01/30/2024 08:56:41;Radio RST;end_of_ad_artificial
01/30/2024 08:56:59;1Live;start_of_ad
01/30/2024 08:57:56;1Live;end_of_ad
01/30/2024 08:58:33;BremenNext;end_of_ad_artificial
01/30/2024 08:59:04;WDR 2;start_of_ad
01/30/2024 08:59:11;BAYERN 1;start_of_ad
01/30/2024 09:02:06;WDR 2;end_of_ad_artificial
01/30/2024 09:02:14;BAYERN 1;end_of_ad_artificial
01/30/2024 09:24:50;Radio RST;start_of_ad
01/30/2024 09:26:31;Antenne AC;start_of_ad
01/30/2024 09:27:53;Radio RST;end_of_ad_artificial
01/30/2024 09:29:34;Antenne AC;end_of_ad_artificial
01/30/2024 09:46:09;Antenne AC;start_of_ad
01/30/2024 09:49:10;Antenne AC;end_of_ad_artificial
01/30/2024 09:54:58;BremenNext;start_of_ad
01/30/2024 09:56:00;Antenne AC;start_of_ad
01/30/2024 09:56:04;1Live;start_of_ad
01/30/2024 09:56:08;BremenNext;end_of_ad
01/30/2024 09:58:31;WDR 2;start_of_ad
01/30/2024 09:59:03;Antenne AC;end_of_ad_artificial
01/30/2024 10:01:34;WDR 2;end_of_ad_artificial
01/30/2024 10:02:07;1Live;end_of_ad_artificial
01/30/2024 10:18:37;BremenNext;start_of_ad
01/30/2024 10:19:33;BremenNext;end_of_ad
01/30/2024 10:20:38;Radio RST;start_of_ad
01/30/2024 10:23:40;Radio RST;end_of_ad_artificial
01/30/2024 10:23:53;100,5;start_of_ad
01/30/2024 10:25:49;Antenne AC;start_of_ad
01/30/2024 10:26:56;100,5;end_of_ad_artificial
01/30/2024 10:28:52;Antenne AC;end_of_ad_artificial
01/30/2024 10:28:55;BAYERN 1;start_of_ad
01/30/2024 10:29:11;WDR 2;start_of_ad
01/30/2024 10:31:59;BAYERN 1;end_of_ad_artificial
01/30/2024 10:32:14;WDR 2;end_of_ad_artificial
01/30/2024 10:48:02;BremenNext;start_of_ad
01/30/2024 10:49:04;BremenNext;end_of_ad
01/30/2024 10:51:31;100,5;start_of_ad
01/30/2024 10:54:34;100,5;end_of_ad_artificial
01/30/2024 10:55:07;Radio RST;start_of_ad
01/30/2024 10:55:25;Antenne AC;start_of_ad
01/30/2024 10:55:49;1Live;start_of_ad
01/30/2024 10:58:10;Radio RST;end_of_ad_artificial
01/30/2024 10:58:28;Antenne AC;end_of_ad_artificial
01/30/2024 10:58:56;BAYERN 1;start_of_ad
01/30/2024 10:59:06;WDR 2;start_of_ad
01/30/2024 11:01:51;1Live;end_of_ad_artificial
01/30/2024 11:01:56;BAYERN 1;end_of_ad_artificial
01/30/2024 11:02:07;WDR 2;end_of_ad_artificial
01/30/2024 11:25:15;100,5;start_of_ad
01/30/2024 11:28:18;100,5;end_of_ad_artificial
01/30/2024 11:29:53;WDR 2;start_of_ad
01/30/2024 11:32:57;WDR 2;end_of_ad_artificial
01/30/2024 11:44:59;BremenNext;start_of_ad
01/30/2024 11:46:00;BremenNext;end_of_ad
01/30/2024 11:50:01;100,5;start_of_ad
01/30/2024 11:53:04;100,5;end_of_ad_artificial
01/30/2024 11:55:07;Radio RST;start_of_ad
01/30/2024 11:55:24;Antenne AC;start_of_ad
01/30/2024 11:56:57;1Live;start_of_ad
01/30/2024 11:57:55;1Live;end_of_ad
01/30/2024 11:58:10;Radio RST;end_of_ad_artificial
01/30/2024 11:58:28;Antenne AC;end_of_ad_artificial
01/30/2024 11:58:44;WDR 2;start_of_ad
01/30/2024 11:59:39;BAYERN 1;start_of_ad
01/30/2024 12:01:47;WDR 2;end_of_ad_artificial
01/30/2024 12:02:42;BAYERN 1;end_of_ad_artificial
01/30/2024 12:15:39;BremenNext;start_of_ad
01/30/2024 12:21:40;BremenNext;end_of_ad_artificial
01/30/2024 12:23:11;Radio RST;start_of_ad
01/30/2024 12:24:27;100,5;start_of_ad
01/30/2024 12:26:13;Radio RST;end_of_ad_artificial
01/30/2024 12:27:30;100,5;end_of_ad_artificial
01/30/2024 12:29:56;WDR 2;start_of_ad
01/30/2024 12:32:57;WDR 2;end_of_ad_artificial
01/30/2024 12:44:21;BremenNext;start_of_ad
01/30/2024 12:50:25;BremenNext;end_of_ad_artificial
01/30/2024 12:52:14;100,5;start_of_ad
01/30/2024 12:55:17;100,5;end_of_ad_artificial
01/30/2024 12:56:13;Antenne AC;start_of_ad
01/30/2024 12:56:14;1Live;start_of_ad
01/30/2024 12:56:37;BAYERN 1;start_of_ad
01/30/2024 12:57:20;1Live;end_of_ad
01/30/2024 12:58:52;WDR 2;start_of_ad
01/30/2024 12:59:16;Antenne AC;end_of_ad_artificial
01/30/2024 12:59:41;BAYERN 1;end_of_ad_artificial
01/30/2024 13:01:53;WDR 2;end_of_ad_artificial
01/30/2024 13:19:14;BremenNext;start_of_ad
01/30/2024 13:22:52;Radio RST;start_of_ad
01/30/2024 13:24:38;100,5;start_of_ad
01/30/2024 13:25:18;BremenNext;end_of_ad_artificial
01/30/2024 13:25:55;Radio RST;end_of_ad_artificial
01/30/2024 13:27:41;100,5;end_of_ad_artificial
